flo2d_250_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist,ob_4_id,ob_4_dist,ob_5_id,ob_5_dist,ob_6_id,ob_6_dist,ob_7_id,ob_7_dist,ob_8_id,ob_8_dist,ob_9_id,ob_9_dist,ob_10_id,ob_10_dist
6777,100057,13.505423815993582,100056,15.223525338664393,100043,16.50143135513538,100042,17.150019496539496,100038,18.559138284677843,100064,22.67372709100164,100039,30.94272782868377,100063,35.481846573906964,100037,42.13923794173992,100041,73.35354890873643
6778,100042,9.600358610286278,100057,14.548786344352969,100043,15.528644676119542,100064,17.262969018669338,100056,17.554145677362293,100038,21.392245993032518,100037,41.250314882501456,100063,43.38243530603011,100039,44.09736623780746,100041,83.54393440972142
6779,100042,9.521467166076777,100057,14.38462051865793,100043,15.403209336913761,100064,17.226799318032995,100056,17.399906396311888,100038,21.25441449713285,100037,41.20551260767141,100063,43.227016794411234,100039,43.886993684046494,100041,83.37962731538575
6780,100042,9.448602667458916,100057,14.223000198020065,100043,15.280877396655486,100064,17.194226756440468,100056,17.247949398596884,100038,21.118673874239093,100037,41.16219579702049,100063,43.07250365980133,100039,43.67705374041905,100041,83.2157546720325
6781,100042,9.381905541492428,100057,14.064013139487951,100043,15.161723974694834,100056,17.098335534206853,100064,17.16527181200904,100038,20.985064697804834,100037,41.12036914502146,100063,42.91890568066764,100039,43.46755267538687,100041,83.05231905130194
6782,100042,9.321255114437799,100057,13.907064407832403,100043,15.045319100697476,100056,16.950480917712422,100064,17.13984889231378,100038,20.85305124710414,100037,41.0798620713112,100063,42.76555924367088,100039,43.25757283867922,100041,82.88860279773495
6783,100042,9.267309354142977,100057,13.753629988773243,100043,14.932764413730364,100056,16.805751670996916,100064,17.118198175518096,100038,20.723838122455735,100037,41.04103588929595,100063,42.613825397676976,100039,43.048970783788306,100041,82.72605095335282
6784,100042,9.219899795505517,100057,13.603107698936872,100043,14.823615718514263,100056,16.663555407712398,100064,17.100213481631183,100038,20.596880596865695,100037,41.003713101959676,100063,42.46303657689293,100039,42.840827098642514,100041,82.56394393852314
6785,100042,9.179127716586807,100057,13.455595269537364,100043,14.717948791845716,100056,16.523957521321446,100064,17.085906386976646,100038,20.47222063459638,100037,40.96789781813576,100063,42.313202884579034,100039,42.63314849711279,100041,82.40228437861207
6786,100042,9.145081896079732,100057,13.311192766054912,100043,14.615839148701607,100056,16.38702441584682,100064,17.075286136521797,100038,20.349900458919635,100037,40.93359399467725,100063,42.164334503262204,100039,42.42594180885225,100041,82.24107491235446
